Customer_id,City_Id,Zones_id,Calorie Intake,Ration Opt
197155,2,10,2930,0
197156,3,12,11513,0
197157,1,5,3373,0
197158,2,9,13658,1
197159,3,9,8511,0
197160,2,2,6260,0
197161,3,15,4883,0
197162,2,16,8950,1
197163,2,14,4224,1
197164,3,5,7610,0
197165,3,1,6956,0
197166,1,6,11487,0
197167,3,8,5834,0
197168,1,15,10118,0
197169,1,17,5711,1
197170,1,20,8400,0
197171,3,18,6766,0
197172,2,4,13921,1
197173,1,16,7031,0
197174,1,8,10642,1
197175,3,10,8937,1
197176,2,8,14548,0
197177,2,19,13238,0
197178,2,16,10156,1
197179,2,18,12455,1
197180,3,12,5329,0
197181,3,11,8759,1
197182,1,4,12344,0
197183,1,19,4657,1
197184,1,9,8224,0
197185,1,12,6363,1
197186,1,8,5128,0
197187,2,5,6057,1
197188,1,11,11944,1
197189,1,7,6181,1
197190,1,8,4697,1
197191,1,3,5119,0
197192,2,17,7092,1
197193,2,17,3640,1
197194,3,8,3385,0
197195,2,6,9030,1
197196,2,12,6782,1
197197,2,7,5138,1
197198,1,11,4339,1
197199,2,5,3248,0
197200,2,4,8998,0
197201,2,17,12396,1
197202,2,5,9040,0
197203,2,2,14780,0
197204,1,9,9963,0
197205,3,4,11607,1
197206,2,3,12939,1
197207,3,6,7019,0
197208,3,17,14336,1
197209,3,20,2387,0
197210,1,20,5040,0
197211,1,10,9163,1
197212,2,20,14738,0
197213,1,14,6181,0
197214,2,6,13400,0
197215,3,17,13960,1
197216,3,7,13096,1
197217,1,12,3750,1
197218,3,20,11114,0
197219,1,15,14925,1
197220,1,13,14645,1
197221,2,8,4197,1
197222,1,17,13542,1
197223,3,13,7973,0
197224,3,7,12253,0
197225,1,13,6633,1
197226,2,3,2201,1
197227,3,7,10509,0
197228,2,1,4356,0
197229,3,1,12700,1
197230,3,7,9959,1
197231,2,19,7712,0
197232,3,8,10071,1
197233,1,15,9864,0
197234,1,20,14364,1
197235,1,11,6602,0
197236,1,2,2389,1
197237,1,13,7535,0
197238,3,19,5141,1
197239,1,20,12477,0
197240,2,18,9747,1
197241,3,1,2292,0
197242,1,10,13071,0
197243,3,7,7191,0
197244,3,5,14368,0
197245,1,5,6384,1
197246,1,16,11135,0
197247,2,17,10393,1
197248,1,8,8892,1
197249,3,4,2491,1
197250,1,2,14831,1
197251,1,19,5661,1
197252,3,20,4272,1
197253,3,3,5768,1
197254,2,16,4822,1
197255,3,5,10860,0
197256,2,6,5182,1
197257,3,16,8876,1
197258,3,17,10017,1
197259,2,6,2749,1
197260,1,6,6047,0
197261,3,11,8247,1
197262,2,12,11792,1
197263,2,19,14062,0
197264,2,6,5903,0
197265,1,9,7331,0
197266,3,18,9790,1
197267,2,9,8407,0
197268,2,17,3847,0
197269,1,19,4542,0
197270,2,19,11652,0
197271,2,16,2615,0
197272,2,3,8396,1
197273,2,4,14957,1
197274,2,7,7213,0
197275,1,3,6727,0
197276,2,1,3618,1
197277,2,2,13046,1
197278,2,15,10515,1
197279,2,13,11664,1
197280,1,20,3637,0
197281,2,8,13392,1
197282,2,11,6076,0
197283,2,15,7266,0
197284,2,9,5498,1
197285,2,6,6092,0
197286,1,8,13087,0
197287,2,18,3394,0
197288,2,7,3954,1
197289,2,4,5077,0
197290,1,7,12091,0
197291,3,6,11313,1
197292,2,10,4129,1
197293,1,16,7289,1
197294,2,8,8566,1
197295,2,14,7358,0
197296,1,8,5652,1
197297,1,15,4842,0
197298,3,3,9551,0
197299,2,12,12238,1
197300,1,2,14695,1
197301,2,18,14842,1
197302,3,11,12562,1
197303,1,4,8553,0
197304,2,16,6602,1
197305,1,4,6080,1
197306,3,3,3201,1
197307,1,15,3768,0
197308,1,11,12759,0
197309,3,15,14489,0
197310,1,9,10519,0
197311,3,7,12196,0
197312,2,20,12925,1
197313,1,10,9035,1
197314,3,6,14668,0
197315,3,13,8430,0
197316,2,15,13120,1
197317,3,2,13843,1
197318,2,16,5610,0
197319,3,15,3218,1
197320,3,3,8783,1
197321,3,19,3054,1
197322,2,5,6889,0
197323,3,1,11541,1
197324,2,20,6219,1
197325,3,20,4023,0
197326,3,5,12128,1
197327,2,11,4977,1
197328,2,7,3221,0
197329,1,14,12019,1
197330,2,12,3162,0
197331,2,5,3161,1
197332,3,7,4873,1
197333,1,5,7778,1
197334,1,3,14305,1
197335,3,17,3117,1
197336,1,18,10899,1
197337,2,6,13960,0
197338,1,2,3913,0
197339,2,14,10091,1
197340,3,8,3931,1
197341,3,4,9690,1
197342,2,14,12338,1
197343,1,14,5993,0
197344,1,7,6355,1
197345,3,11,9276,0
197346,2,13,13644,1
197347,3,11,8753,0
197348,2,19,3738,1
197349,2,16,11241,1
197350,2,10,8048,1
197351,2,17,14943,0
197352,2,18,3640,0
197353,2,17,14614,0
197354,1,8,7800,1
197355,2,19,9018,1
197356,1,7,5857,0
197357,3,14,6142,1
197358,1,17,11567,1
197359,2,4,6066,0
197360,3,17,7727,1
197361,3,7,4620,0
197362,3,6,9775,0
197363,2,17,10733,0
197364,2,13,9147,1
197365,3,7,5620,0
197366,2,9,10597,1
197367,2,18,2304,0
197368,2,9,13868,1
197369,3,5,3855,0
197370,2,1,6009,0
197371,3,16,14276,1
197372,2,1,14037,1
197373,1,16,9945,1
197374,1,3,4054,0
197375,1,10,11953,1
197376,1,18,12283,0
197377,1,11,4636,0
197378,2,14,6809,0
197379,2,18,5749,1
197380,2,6,2851,1
197381,2,11,10316,0
197382,2,6,9589,1
197383,1,2,11243,1
197384,1,1,6443,1
197385,3,13,10407,1
197386,3,16,6366,1
197387,3,2,8193,1
197388,1,6,9545,0
197389,1,2,5755,0
197390,3,2,9457,1
197391,3,13,10010,0
197392,1,6,12576,0
197393,3,15,14745,1
197394,1,9,6586,1
197395,2,8,9888,1
197396,3,15,9939,1
197397,3,12,2869,0
197398,2,17,14198,0
197399,3,4,4674,1
197400,3,6,12659,1
197401,2,15,7437,0
197402,2,7,14166,1
197403,1,20,11202,0
197404,2,16,3179,1
197405,2,2,10246,0
197406,3,1,8956,0
197407,3,20,7973,0
197408,1,8,6158,0
197409,2,13,8317,1
197410,2,9,10155,1
197411,3,16,3338,1
197412,2,3,14934,1
197413,2,12,2990,1
197414,2,13,8572,1
197415,2,15,8694,1
197416,3,15,3529,1
197417,2,15,8794,0
197418,3,18,3361,1
197419,1,16,3080,1
197420,1,11,10132,0
197421,3,7,4053,0
197422,3,16,10740,0
197423,1,18,5945,0
197424,2,13,3631,0
197425,3,7,3386,1
197426,2,1,2288,0
197427,2,5,12103,0
197428,3,17,14872,0
197429,3,3,6225,0
197430,2,19,14740,0
197431,1,5,14275,1
197432,3,11,6732,0
197433,2,14,13818,1
197434,3,14,9124,0
197435,3,17,8407,1
197436,2,18,4241,0
197437,3,3,12820,0
197438,2,5,8483,0
197439,2,10,2741,0
197440,3,17,13090,1
197441,1,2,8223,1
197442,1,3,2284,0
197443,1,1,11143,0
197444,2,17,13814,1
197445,2,20,7085,1
197446,2,20,14401,0
197447,2,7,6321,0
197448,1,12,8330,0
197449,2,7,6552,0
197450,3,15,9849,0
197451,1,8,2155,0
197452,1,19,10172,0
197453,1,8,14013,1
197454,2,3,3248,1
197455,2,16,4283,1
197456,1,3,6163,1
197457,1,6,10331,0
197458,3,17,4368,0
197459,1,3,10698,0
197460,3,18,13541,1
197461,1,17,12264,1
197462,1,2,11935,0
197463,2,4,12478,0
197464,1,14,7949,1
197465,2,20,5193,1
197466,1,5,4879,1
197467,2,8,4244,0
197468,3,9,7939,1
197469,2,3,5063,0
197470,2,20,12592,0
197471,2,11,5854,1
197472,1,17,9900,1
197473,2,4,7769,1
197474,3,11,4416,1
197475,3,16,2653,0
197476,2,20,14512,0
197477,3,20,11034,0
197478,2,1,5160,0
197479,3,13,8301,0
197480,3,18,12591,0
197481,2,17,2281,0
197482,1,3,3192,1
197483,2,4,3601,1
197484,1,8,8871,1
197485,2,16,5007,1
197486,1,13,7538,0
197487,3,3,2819,1
197488,1,18,7592,0
197489,3,16,14650,0
197490,2,8,5475,1
197491,2,19,4622,1
197492,1,3,14785,0
197493,2,17,7132,1
197494,2,19,9540,1
197495,3,15,8610,0
197496,3,10,2423,0
197497,1,7,10157,0
197498,2,6,9157,1
197499,2,4,11044,0
197500,1,20,4675,0
197501,2,14,3593,1
197502,3,5,5899,1
197503,1,1,10538,0
197504,1,8,8723,1
197505,2,5,6554,1
197506,1,17,7256,1
197507,3,6,14016,0
197508,3,6,13976,1
197509,2,18,10024,0
197510,1,18,8886,0
197511,3,8,7300,1
197512,1,19,11448,0
197513,3,13,2354,0
197514,1,7,9574,0
197515,1,15,10595,0
197516,3,8,5844,1
197517,3,16,6271,1
197518,3,5,4008,1
197519,2,19,2727,1
197520,3,10,7358,1
197521,2,2,4077,0
197522,2,17,2235,0
197523,1,4,5240,0
197524,3,5,6815,0
197525,3,2,12808,1
197526,3,11,6994,0
197527,2,1,2730,1
197528,3,7,7024,1
197529,3,17,9075,1
197530,3,4,7964,1
197531,1,11,6922,0
197532,2,4,4542,1
197533,1,19,8156,1
197534,2,20,5509,1
197535,3,1,4061,0
197536,2,2,4490,0
197537,2,4,9972,0
197538,2,19,11535,0
197539,1,2,10935,0
197540,1,16,13989,0
197541,2,15,5497,1
197542,3,17,4856,0
197543,3,13,7189,0
197544,2,12,6236,1
197545,1,15,12548,1
197546,1,2,5981,0
197547,3,16,5776,0
197548,1,13,9217,0
197549,1,1,9841,0
197550,3,13,7741,1
197551,3,14,5427,1
197552,2,19,13794,1
197553,1,1,3655,0
197554,3,20,4735,0
197555,2,20,14779,0
197556,1,17,7600,0
197557,1,1,4424,0
197558,1,6,10298,1
197559,2,5,8155,0
197560,2,10,4477,0
197561,1,16,9328,1
197562,1,4,13580,1
197563,1,13,6386,0
197564,1,14,2935,0
197565,2,3,4308,1
197566,2,15,2519,0
197567,1,17,11490,1
197568,1,16,14071,1
197569,1,17,10707,0
197570,2,13,8646,0
197571,2,14,5458,1
197572,2,18,11214,1
197573,2,17,13889,1
197574,2,11,3162,0
197575,3,18,11282,0
197576,2,5,2499,0
197577,3,17,11285,1
197578,2,17,2582,1
197579,1,3,9430,0
197580,2,18,8322,1
197581,3,15,10125,0
197582,2,10,10338,1
197583,3,10,3123,1
197584,2,7,9623,1
197585,2,6,14109,1
197586,2,2,7252,1
197587,3,15,4980,0
197588,2,5,9301,1
197589,3,11,7596,1
197590,1,11,8767,0
197591,1,17,4770,1
197592,1,2,12595,1
197593,2,7,7676,1
197594,3,13,10766,0
197595,3,15,11895,1
197596,3,12,7520,1
197597,1,9,14982,0
197598,3,2,6936,0
197599,3,16,10695,1
197600,1,7,4991,0
197601,2,17,10356,0
197602,1,10,3488,1
197603,1,12,11933,0
197604,1,14,4886,1
197605,1,14,5178,1
197606,1,3,4831,0
197607,1,5,5404,0
197608,2,20,2994,0
197609,3,16,7393,0
197610,2,5,7730,0
197611,3,20,12704,0
197612,2,2,10927,1
197613,3,15,14104,0
197614,1,20,4735,0
197615,2,20,5941,0
197616,1,13,6742,1
197617,1,13,11139,1
197618,3,2,6933,0
197619,2,4,11733,1
197620,3,13,14856,1
197621,3,8,2843,0
197622,3,13,9958,1
197623,2,3,11587,0
197624,3,12,5433,1
197625,2,7,9614,0
197626,3,3,14917,0
197627,3,10,3415,1
197628,3,10,13848,0
197629,2,14,9679,1
197630,3,2,10953,1
197631,1,8,9920,1
197632,3,16,14841,1
197633,2,5,5454,0
197634,1,8,12841,1
197635,3,13,9311,0
197636,1,16,13973,1
197637,3,14,9356,1
197638,3,13,14767,1
197639,1,8,13440,1
197640,2,9,3598,1
197641,1,20,4296,1
197642,2,19,3030,1
197643,1,11,14317,0
197644,2,6,6179,0
197645,3,4,12996,1
197646,1,15,4583,0
197647,3,8,9292,0
197648,1,15,4502,1
197649,2,13,3221,1
197650,2,15,4178,0
197651,2,3,5556,1
197652,3,4,9178,0
197653,1,15,11282,0
197654,2,9,11757,1
197655,1,3,12320,1
197656,2,3,13551,0
197657,1,10,11221,1
197658,1,4,8505,0
197659,2,12,8337,0
197660,1,12,12094,0
197661,2,17,8355,0
197662,1,7,4301,1
197663,2,1,11769,1
197664,2,13,4401,1
197665,2,20,13492,0
197666,1,19,9443,0
197667,3,4,8049,1
197668,2,8,11166,1
197669,3,19,8768,0
197670,2,12,3186,0
197671,2,1,10333,0
197672,2,15,14704,0
197673,3,10,10623,1
197674,3,7,10274,1
197675,3,7,5127,0
197676,3,2,4522,0
197677,2,8,12576,0
197678,2,8,5161,0
197679,3,15,13322,1
197680,2,16,3315,1
197681,3,4,12528,0
197682,2,7,10024,1
197683,3,18,7778,1
197684,3,16,9251,0
197685,3,16,11312,0
197686,3,9,10664,1
197687,2,11,7972,0
197688,3,8,14568,0
197689,3,12,4841,1
197690,2,7,11879,0
197691,3,20,2506,1
197692,1,16,3599,0
197693,3,17,11051,1
197694,2,6,12254,0
197695,3,19,11520,0
197696,3,17,3133,1
197697,2,3,4950,1
197698,3,6,9724,1
197699,3,15,2587,1
197700,3,20,12423,1
197701,2,15,12856,0
197702,1,2,2589,0
197703,2,20,6379,1
197704,1,10,7334,1
197705,2,18,8948,0
197706,2,2,9794,1
197707,2,5,3509,1
197708,1,3,5370,1
197709,1,9,4953,1
197710,2,13,4593,1
197711,2,7,13747,1
197712,2,7,2585,0
197713,3,3,6874,0
197714,2,1,4904,0
197715,3,9,6268,1
197716,2,19,3019,0
197717,1,3,6226,0
197718,2,16,12648,1
197719,2,11,11926,0
197720,2,19,5814,0
197721,1,2,13143,0
197722,1,17,3674,1
197723,3,12,7167,0
197724,1,20,14493,1
197725,3,18,4687,0
197726,1,13,11673,0
197727,3,18,4518,0
197728,1,9,12384,1
197729,1,9,13097,0
197730,3,1,9972,0
197731,2,18,6106,0
197732,3,11,9574,1
197733,1,14,12060,0
197734,1,9,11449,0
197735,1,13,9913,0
197736,2,18,12958,0
197737,3,18,2133,0
197738,3,8,9839,1
197739,2,2,9183,1
197740,1,13,5096,0
197741,3,3,5152,0
197742,1,19,4767,1
197743,2,17,10645,1
197744,2,15,9000,1
197745,2,20,11730,0
197746,1,4,13395,0
197747,3,11,14014,0
197748,2,20,13909,0
197749,3,9,2852,0
197750,2,14,14721,0
197751,2,15,8290,1
197752,2,3,13139,0
197753,2,15,4053,0
197754,2,10,7204,0
197755,2,18,12444,0
197756,2,1,13451,0
197757,1,13,13336,1
197758,3,15,2308,1
197759,3,17,3640,1
197760,2,10,4075,1
197761,1,18,7811,1
197762,2,14,3203,0
197763,2,7,7677,1
197764,3,16,4263,1
197765,1,6,3273,1
197766,3,5,9955,0
197767,1,5,2227,1
197768,3,20,10474,0
197769,1,5,2371,0
197770,3,9,2627,1
197771,3,6,6412,0
197772,2,13,4993,1
197773,2,15,5957,0
197774,2,11,13966,0
197775,1,14,10353,1
197776,2,17,13034,1
197777,3,3,11377,0
197778,2,4,4745,0
197779,2,5,7426,1
197780,2,14,12879,1
197781,2,4,3313,1
197782,2,9,7137,1
197783,1,6,6494,1
197784,2,3,10058,0
197785,3,5,8615,1
197786,1,3,14016,0
197787,3,1,11568,0
197788,2,17,10257,1
197789,3,6,2765,1
197790,1,5,2491,1
197791,3,8,5443,1
197792,2,8,12139,0
197793,2,9,10742,1
197794,3,12,5029,1
197795,1,17,8251,0
197796,2,16,13962,0
197797,1,20,6151,0
197798,3,13,10194,0
197799,1,17,6051,0
197800,1,10,13494,0
197801,1,8,9577,0
197802,3,19,8123,1
197803,3,15,3856,1
197804,3,19,9510,1
197805,2,13,5339,0
197806,2,12,10695,1
197807,2,4,5619,0
197808,2,13,6035,1
197809,3,5,3881,1
197810,1,3,2443,0
197811,2,14,14858,0
197812,3,14,12920,1
197813,3,16,13641,0
197814,3,19,8639,1
197815,2,13,8001,0
197816,3,11,10495,0
197817,2,10,11240,0
197818,1,18,10377,0
197819,2,14,13669,0
197820,1,15,3386,0
197821,3,6,6088,1
197822,1,2,13204,1
197823,1,1,11967,0
197824,2,7,12083,0
197825,1,17,8119,0
197826,2,5,11062,1
197827,1,10,11056,0
197828,2,2,6904,0
197829,1,12,7718,1
197830,3,8,3446,0
197831,3,5,6509,0
197832,1,9,10674,0
197833,3,5,11568,1
197834,3,10,6300,0
197835,2,13,2887,1
197836,2,20,4988,0
197837,3,20,9191,1
197838,3,18,6012,1
197839,2,15,8623,1
197840,1,19,12358,0
197841,1,3,2341,1
197842,3,4,3855,1
197843,2,2,5629,0
197844,2,20,8086,1
197845,1,12,9220,1
197846,3,18,12125,1
197847,2,18,7417,0
197848,3,11,8412,1
197849,2,1,2850,1
197850,2,9,7398,1
197851,1,10,8955,0
197852,2,9,14389,0
197853,2,6,10212,1
197854,3,10,6075,0
197855,3,6,8696,1
197856,3,2,3691,0
197857,2,18,3598,1
197858,3,18,5589,0
197859,1,4,5732,0
197860,3,1,13148,0
197861,1,7,7512,1
197862,1,19,6839,0
197863,3,18,12072,1
197864,3,19,2369,0
197865,1,3,10938,0
197866,1,6,10742,1
197867,1,9,14530,0
197868,2,9,3383,0
197869,1,20,7765,1
197870,3,7,11028,1
197871,1,19,4043,0
197872,3,16,13132,0
197873,3,13,5431,0
197874,1,14,13675,0
197875,2,15,2754,0
197876,3,19,2801,0
197877,1,9,2160,1
197878,3,20,9867,0
197879,2,18,10075,1
197880,1,18,14006,0
197881,2,7,5154,0
197882,1,13,13759,0
197883,3,14,4320,1
197884,1,13,5092,1
197885,1,19,2428,1
197886,1,13,5872,0
197887,2,9,5697,1
197888,3,1,5520,1
197889,3,7,8144,0
197890,2,16,11940,1
197891,1,10,8387,0
197892,3,19,5192,0
197893,1,12,10177,0
197894,1,20,12634,0
197895,2,16,14195,1
197896,2,14,13732,1
197897,1,4,10581,1
197898,3,16,7442,0
197899,2,14,12700,1
197900,2,6,8177,1
197901,1,10,8034,0
197902,3,11,9536,1
197903,2,12,11560,0
197904,1,20,5727,0
197905,3,19,6826,0
197906,3,1,11032,0
197907,2,19,6075,0
197908,1,3,4162,0
197909,2,12,12804,0
197910,3,7,10044,0
197911,3,18,11468,0
197912,1,2,4367,1
197913,2,20,13200,0
197914,2,15,5668,1
197915,1,13,7154,1
197916,3,3,10538,0
197917,3,18,2848,1
197918,1,14,5260,0
197919,1,6,8397,1
197920,3,18,7904,0
197921,2,3,6783,1
197922,3,6,2444,0
197923,1,10,14825,0
197924,1,8,11498,0
197925,3,17,5466,1
197926,1,19,11056,0
197927,3,18,3323,1
197928,2,3,5142,0
197929,2,1,4387,1
197930,3,6,7948,0
197931,1,9,13222,0
197932,3,8,14883,1
197933,2,18,6825,1
197934,2,11,7624,0
197935,1,10,13342,0
197936,3,9,3645,0
197937,2,12,7372,0
197938,1,1,9444,1
197939,3,4,8940,0
197940,2,8,10677,0
197941,2,6,3748,0
197942,2,11,10093,1
197943,3,15,12917,0
197944,1,8,3629,1
197945,2,20,3096,0
197946,1,6,4812,0
197947,2,13,2791,0
197948,3,13,7804,1
197949,3,20,10561,1
197950,3,10,6026,0
197951,1,19,5416,0
197952,1,9,9625,1
197953,2,17,9430,0
197954,2,5,6227,1
197955,3,16,9070,1
197956,1,9,5554,0
197957,2,6,9821,1
197958,1,6,3448,1
197959,3,4,4005,0
197960,3,1,3660,0
197961,1,7,12573,0
197962,2,2,8591,0
197963,3,12,11262,1
197964,3,12,9777,1
197965,2,5,11568,0
197966,3,14,11827,1
197967,3,20,14623,0
197968,3,10,11489,1
197969,3,15,3599,1
197970,2,7,3798,0
197971,2,8,6163,1
197972,1,20,8487,1
197973,2,8,9534,1
197974,1,19,8737,0
197975,2,12,4863,1
197976,1,13,7433,1
197977,3,17,3189,0
197978,1,8,2729,0
197979,3,10,2462,1
197980,1,7,3208,1
197981,1,6,8058,0
197982,1,8,6167,1
197983,3,14,12602,0
197984,1,19,5199,0
197985,2,6,7649,1
197986,3,3,5934,1
197987,3,7,6205,0
197988,2,6,12289,0
197989,3,14,12443,1
197990,1,14,14116,0
197991,1,3,12453,0
197992,3,13,6940,1
197993,3,3,9245,1
197994,1,13,6425,0
197995,1,5,14604,1
197996,3,12,8391,0
197997,3,13,7362,1
197998,1,8,4425,0
197999,1,13,2378,1
198000,1,6,10058,1
198001,1,19,2666,0
198002,3,16,11532,0
198003,1,2,7353,1
198004,1,3,4669,0
198005,2,4,12213,1
198006,2,1,6927,0
198007,3,15,10138,0
198008,1,9,5648,1
198009,1,12,13728,0
198010,1,7,9075,0
198011,3,10,13604,0
198012,1,20,12390,0
198013,1,7,12701,0
198014,3,5,8716,1
198015,2,8,8207,0
198016,1,3,13654,0
198017,1,1,12389,1
198018,1,16,4724,0
198019,3,17,5341,0
198020,2,16,12388,0
198021,3,19,7674,1
198022,1,10,7677,0
198023,1,11,7331,0
198024,1,18,4433,0
198025,2,14,7865,0
198026,3,1,11537,0
198027,1,18,8575,1
198028,2,10,9024,0
198029,1,3,3231,1
198030,2,15,2989,0
198031,1,17,10649,0
198032,1,16,13816,0
198033,1,5,11760,1
198034,3,16,9655,0
198035,2,3,13685,1
198036,2,2,2805,1
198037,2,18,12375,0
198038,2,1,7768,1
198039,1,17,11908,1
198040,2,3,6184,1
198041,3,17,13925,0
198042,3,6,10791,1
198043,1,6,9129,0
198044,1,1,4616,0
198045,2,10,11945,1
198046,3,15,9920,1
198047,2,6,11965,1
198048,3,7,3259,0
198049,3,12,2349,0
198050,2,15,14640,1
198051,1,13,8475,0
198052,1,7,8361,0
198053,1,5,7027,1
198054,3,9,6960,0
198055,3,8,11675,0
198056,3,1,11992,0
198057,2,16,13676,1
198058,3,6,2609,1
198059,3,12,3608,0
198060,1,15,4580,0
198061,3,12,5851,1
198062,1,12,2451,0
198063,3,9,9273,0
198064,2,4,2563,0
198065,1,6,2105,1
198066,2,13,4802,0
198067,3,15,3392,1
198068,2,10,8108,0
198069,3,8,3109,0
198070,2,3,10184,0
198071,2,16,5250,0
198072,1,18,9036,1
198073,1,19,4421,0
198074,1,15,13201,0
198075,1,20,5834,0
198076,1,11,6086,0
198077,1,15,11028,1
198078,2,4,3984,1
198079,1,13,2454,0
198080,2,9,5008,0
198081,2,8,5351,1
198082,3,13,5192,1
198083,2,7,7362,1
198084,2,13,8573,0
198085,3,4,12164,0
198086,3,2,6617,1
198087,2,16,7958,0
198088,1,8,10407,0
198089,1,7,6046,1
198090,1,11,6268,1
198091,1,12,12741,0
198092,2,16,11985,1
198093,3,9,6384,0
198094,2,13,13292,0
198095,1,19,13672,0
198096,1,19,12651,1
198097,1,20,9157,0
198098,3,16,7341,0
198099,1,7,3623,1
198100,1,5,12639,0
198101,2,6,2302,0
198102,2,9,13853,0
198103,1,11,3819,0
198104,2,8,10284,0
198105,3,2,6426,0
198106,2,11,6343,0
198107,3,7,6715,1
198108,3,8,6539,0
198109,2,13,2593,1
198110,2,19,4986,0
198111,1,18,5044,1
198112,1,20,6543,1
198113,2,15,6348,1
198114,2,3,9663,0
198115,1,12,9391,1
198116,3,18,9532,1
198117,1,19,3108,1
198118,2,6,14961,0
198119,1,17,5600,0
198120,2,12,12149,0
198121,1,20,14550,1
198122,2,15,6471,0
198123,2,5,4907,1
198124,1,11,6586,0
198125,2,9,14873,0
198126,1,9,5517,1
198127,2,2,14482,1
198128,2,11,7048,1
198129,3,7,7422,1
198130,2,13,4311,1
198131,1,5,3424,1
198132,3,17,9153,0
198133,2,11,10233,1
198134,3,19,13278,1
198135,2,17,6742,1
198136,2,1,11087,0
198137,1,18,5092,1
198138,1,11,8888,1
198139,1,19,5048,0
198140,1,17,7858,0
198141,3,6,6439,0
198142,3,5,9246,1
198143,1,3,3923,1
198144,2,13,14556,0
198145,1,11,6363,1
198146,2,4,3722,0
198147,2,13,9592,1
198148,1,15,7300,0
198149,3,14,3239,1
198150,3,14,2461,1
198151,2,12,3035,1
198152,2,2,5429,0
198153,2,7,13990,1
198154,1,4,12594,1
198155,3,5,9976,0
198156,2,2,13468,1
198157,3,2,8382,1
198158,1,3,6119,0
198159,2,6,2857,1
198160,3,5,13495,0
198161,2,8,9396,0
198162,3,4,12403,1
198163,1,17,11198,1
198164,1,13,11488,0
198165,2,16,8667,0
198166,1,12,5360,0
198167,1,9,9141,1
198168,1,19,12783,1
198169,3,3,4004,0
198170,2,13,11453,0
198171,3,18,13393,0
198172,1,18,5916,0
198173,3,3,14590,1
198174,3,3,2789,1
198175,1,10,14147,1
198176,1,20,11131,0
198177,3,3,10345,1
198178,1,18,7164,0
198179,3,2,7686,0
198180,3,14,6775,0
198181,3,16,12493,1
198182,3,20,11569,0
198183,1,2,3306,1
198184,3,16,9205,1
198185,3,1,9868,1
198186,3,18,3644,0
198187,1,2,3648,1
198188,3,6,9609,0
198189,3,15,11046,0
198190,1,4,12718,1
198191,3,13,7113,1
198192,3,14,5054,0
198193,3,15,10384,0
198194,3,14,6747,0
198195,1,18,4658,1
198196,2,3,10186,0
198197,1,1,12313,1
198198,2,3,14010,0
198199,3,11,2213,0
198200,2,11,10118,0
198201,2,11,11991,1
198202,3,8,10849,0
198203,1,1,10195,0
198204,2,7,10846,1
198205,3,16,7835,0
198206,3,9,9200,0
198207,2,3,13348,1
198208,1,17,13142,1
198209,2,14,5236,0
198210,2,15,12871,1
198211,2,17,14880,0
198212,2,15,7938,0
198213,1,6,9332,0
198214,1,14,5001,1
198215,3,9,6837,0
198216,3,8,9171,1
198217,1,5,11702,0
198218,3,3,9530,1
198219,1,11,4996,1
198220,2,2,3104,0
198221,2,6,6496,1
198222,2,14,13759,0
198223,2,14,13828,1
198224,2,7,7300,0
198225,3,15,7104,0
198226,2,11,8368,1
198227,3,19,3129,1
198228,3,16,4731,1
198229,2,4,14951,0
198230,1,13,6965,1
198231,1,17,7164,0
198232,1,18,11066,0
198233,3,7,6746,0
198234,2,17,13314,1
198235,1,6,4562,0
198236,3,20,11787,1
198237,2,14,5566,0
198238,2,18,10087,1
198239,1,18,5954,1
198240,3,7,14954,0
198241,2,14,13203,1
198242,3,18,2967,0
198243,2,2,2948,0
198244,1,9,4377,0
198245,2,19,7847,0
198246,2,1,10212,0
198247,1,19,11928,0
198248,1,11,10476,1
198249,1,11,14496,0
198250,3,18,13144,0
198251,1,4,4250,1
198252,2,19,2368,0
198253,2,11,13836,1
198254,1,17,7546,0
198255,3,5,4076,0
198256,3,13,12360,0
198257,2,13,5265,0
198258,2,6,4268,1
198259,3,17,3766,1
198260,1,5,8313,0
198261,3,18,7744,1
198262,3,11,10504,1
198263,3,15,4784,0
198264,2,4,13036,1
198265,1,15,5385,0
198266,3,11,12518,1
198267,1,6,13987,0
198268,1,5,6972,1
198269,3,20,4463,0
198270,2,20,4389,1
198271,3,5,4317,0
198272,3,15,8034,1
198273,2,8,4014,1
198274,2,1,7769,0
198275,3,1,11312,1
198276,2,3,3525,1
198277,1,3,2976,0
198278,3,10,2698,0
198279,1,8,13239,1
198280,3,4,7537,0
198281,3,19,5215,1
198282,2,11,3153,0
198283,1,3,5567,0
198284,1,19,13094,0
198285,3,16,10441,1
198286,2,17,6863,0
198287,1,2,4091,0
198288,3,2,4606,0
198289,1,16,9626,1
198290,3,14,6268,1
198291,3,11,13255,1
198292,1,7,11623,0
198293,1,13,10784,1
198294,2,2,8069,0
198295,1,10,5167,0
198296,1,16,6200,1
198297,2,5,10008,1
198298,3,2,5833,1
198299,2,20,3357,1
198300,3,10,2297,0
198301,1,12,14715,1
198302,3,1,5559,0
198303,3,14,4349,0
198304,3,3,12320,0
198305,2,7,4480,0
198306,2,3,4281,0
198307,3,2,2439,1
198308,3,20,7057,0
198309,3,8,3445,1
198310,1,8,12086,1
198311,1,10,8026,1
198312,1,11,4844,0
198313,3,13,8400,1
198314,3,7,2449,1
198315,3,17,13802,1
198316,3,10,14620,1
198317,2,17,2314,1
198318,3,5,13913,0
